SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL,CATALOG_PDF
M103,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,SB Motion,,,,,,M103 Style,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M103-sm-fabric-motorized-headrest-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M103-sm-leather-motorized-gliding-headrest-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M103-sm-leather-sectional-motorized-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M103-HD-fabric-sectional-motorized-headrest.jpg ,,,,,,,,,,,,Sectional,,Height: 44; Seat Height: 21; Seat Depth: 20; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=M103&piece=2,https://smithbrothersfurniture.com/downloads/CatalogPages/M103.pdf
501,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,501 Style,,,,,,,,,,,,,,,,,,,,,,,,,30,41,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/501-sm-leather-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/501-HD-fabric-motorized-recliner.jpg ,,,,,,,,,,,,,,Motorized Reclining Chair,,Width: 30; Depth: 41; Height: 42; Inside Width: 22; Seat Height: 20; Seat Depth: 21; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=501&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/501.pdf
503,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,503 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,40,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/503-sm-leather-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/503-HD-fabric-motorized-recliner.jpg ,,,,,,,,,,,,,,Motorized Reclining Chair,,Width: 34; Depth: 40; Height: 42; Inside Width: 21; Seat Height: 20; Seat Depth: 20; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=503&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/503.pdf
522,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,522 Style,,,,,,,,,,,,,,,,,,,,,,,,,37,39,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/522-sm-fabric-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/522-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/522-sm-leather-chair.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/522-sm-leather-motorized-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/522-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/522-HD-fabric-recliner.jpg ,,,,,,,,,,Pressback Reclining Chair,,Width: 37; Depth: 39; Height: 42; Inside Width: 20; Seat Height: 20; Seat Depth: 20; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=522&piece=2,https://smithbrothersfurniture.com/downloads/CatalogPages/522.pdf
532,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,532 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,39,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/532-sm-leather-pressback.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/532-HD-fabric-pressback.jpg ,,,,,,,,,,,,,,Pressback Reclining Chair,,Width: 34; Depth: 39; Height: 42; Inside Width: 20; Seat Height: 20; Seat Depth: 20; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=532&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/532.pdf
541,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,541 Style,,,,,,,,,,,,,,,,,,,,,,,,,30,36,41,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/541-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/541-sm-leather-tiltback.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/541-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/541-HD-fabric-tiltback.jpg ,,,,,,,,,,,,Tiltback Chair,,Width: 30; Depth: 36; Height: 41; Inside Width: 21; Seat Height: 21; Seat Depth: 19; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=541&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/541.pdf
704,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,704 Style,,,,,,,,,,,,,,,,,,,,,,,,,35,40,40,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/704-sm-leather-pressback-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/704-HD-fabric-pressback-recliner.jpg ,,,,,,,,,,,,,,Pressback Reclining Chair,,Width: 35; Depth: 40; Height: 40; Inside Width: 21; Seat Height: 20; Seat Depth: 21; Arm Height: 26,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=704&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/704.pdf
705,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,705 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,41,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/705-sm-leather-pressback-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/705-HD-fabric-motorized-recliner.jpg ,,,,,,,,,,,,,,Motorized Reclining Chair,,Width: 34; Depth: 41; Height: 42; Inside Width: 21; Seat Height: 20; Seat Depth: 21; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=705&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/705.pdf
710,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,710 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,41,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/710-sm-leather-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/710-HD-fabric-recliner.jpg ,,,,,,,,,,,,,,Pressback Reclining Chair,,Width: 34; Depth: 41; Height: 42; Inside Width: 21; Seat Height: 20; Seat Depth: 21; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=710&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/710.pdf
713,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,713 Style,,,,,,,,,,,,,,,,,,,,,,,,,35,38,41,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/713-sm-leather-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/713-sm-fabric-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/713-sm-leather-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/713-HD-fabric-recliner.jpg ,,,,,,,,,,,,Pressback Reclining Chair,,Width: 35; Depth: 38; Height: 41; Inside Width: 20; Seat Height: 20; Seat Depth: 21; Arm Height: 26,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=713&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/713.pdf
720,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,720 Style,,,,,,,,,,,,,,,,,,,,,,,,,35,40,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/720-sm-leather-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/720-HD-fabric-recliner.jpg ,,,,,,,,,,,,,,Manual Reclining Chair,,Width: 35; Depth: 40; Height: 42; Inside Width: 21; Seat Height: 20; Seat Depth: 20; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=720&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/720.pdf
722,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,722 Style,,,,,,,,,,,,,,,,,,,,,,,,,30,39,41,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/722-sm-leather-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/722-HD-fabric-recliner.jpg ,,,,,,,,,,,,,,Pressback Reclining Chair,,Width: 30; Depth: 39; Height: 41; Inside Width: 20; Seat Height: 20; Seat Depth: 20; Arm Height: 26,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=722&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/722.pdf
729,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,729 Style,,,,,,,,,,,,,,,,,,,,,,,,,38,38,43,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/729-sm-leather-recliner-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/729-HD-fabric-recliner-headrest.jpg ,,,,,,,,,,,,,,Motorized Reclining Chair / Headrest,,Width: 38; Depth: 38; Height: 43; Inside Width: 22; Seat Height: 21; Seat Depth: 19; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=729&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/729.pdf
730,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,730 Style,,,,,,,,,,,,,,,,,,,,,,,,,38,38,43,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/730-sm-leather-recliner-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/730-HD-fabric-recliner-headrest.jpg ,,,,,,,,,,,,,,Motorized Reclining Chair / Headrest,,Width: 38; Depth: 38; Height: 43; Inside Width: 22; Seat Height: 21; Seat Depth: 19; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=730&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/730.pdf
731,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,731 Style,,,,,,,,,,,,,,,,,,,,,,,,,37,41,41,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/731-sm-leather-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/731-HD-fabric-recliner.jpg ,,,,,,,,,,,,,,Manual Reclining Chair,,Width: 37; Depth: 41; Height: 41; Inside Width: 22; Seat Height: 22; Seat Depth: 19; Arm Height: 27,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=731&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/731.pdf
732,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,732 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,39,41,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/732-sm-leather-motorized-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/732-HD-fabric-motorized-recliner.jpg ,,,,,,,,,,,,,,Motorized Reclining Chair,,Width: 34; Depth: 39; Height: 41; Inside Width: 20; Seat Height: 20; Seat Depth: 20; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=732&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/732.pdf
733,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,733 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,38,39,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/733-sm-leather-motorized-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/733-HD-fabric-recliner.jpg ,,,,,,,,,,,,,,Manual Reclining Chair,,Width: 32; Depth: 38; Height: 39; Inside Width: 21; Seat Height: 22; Seat Depth: 19; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=733&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/733.pdf
734,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,734 Style,,,,,,,,,,,,,,,,,,,,,,,,,30,42,40,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/734-sm-leather-recliner-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/734-HD-fabric-recliner-headrest.jpg ,,,,,,,,,,,,,,Motorized Reclining Chair / Headrest,,Width: 30; Depth: 42; Height: 40; Inside Width: 21; Seat Height: 22; Seat Depth: 18; Arm Height: 26,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=734&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/734.pdf
735,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,735 Style,,,,,,,,,,,,,,,,,,,,,,,,,35,39,44,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/735-sm-leather-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/735-HD-fabric-recliner.jpg ,,,,,,,,,,,,,,Pressback Reclining Chair,,Width: 35; Depth: 39; Height: 44; Inside Width: 22; Seat Height: 21; Seat Depth: 19; Arm Height: 26,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=735&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/735.pdf
736,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,736 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,43,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/736-sm-leather-recliner-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/736-HD-fabric-recliner-headrest.jpg ,,,,,,,,,,,,,,Motorized Reclining Chair / Headrest,,Width: 32; Depth: 43; Height: 42; Inside Width: 21; Seat Height: 22; Seat Depth: 19; Arm Height: 27,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=736&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/736.pdf
737,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,737 Style,,,,,,,,,,,,,,,,,,,,,,,,,39,41,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/737-sm-leather-motorized-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/737-HD-fabric-motorized-recliner.jpg ,,,,,,,,,,,,,,Motorized Reclining Chair / Headrest,,Width: 39; Depth: 41; Height: 42; Inside Width: 22; Seat Height: 22; Seat Depth: 19; Arm Height: 27,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=737&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/737.pdf
738,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,738 Style,,,,,,,,,,,,,,,,,,,,,,,,,37,40,41,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/738-sm-leather-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/738-HD-fabric-recliner.jpg ,,,,,,,,,,,,,,Pressback Reclining Chair,,Width: 37; Depth: 40; Height: 41; Inside Width: 22; Seat Height: 21; Seat Depth: 21; Arm Height: 26,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=738&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/738.pdf
739,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,739 Style,,,,,,,,,,,,,,,,,,,,,,,,,33,39,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/739-sm-leather-motorized-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/739-HD-fabric-motorized-recliner.jpg ,,,,,,,,,,,,,,Motorized Reclining Chair / Headrest,,Width: 33; Depth: 39; Height: 42; Inside Width: 22; Seat Height: 21; Seat Depth: 19; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=739&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/739.pdf
740,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,740 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,40,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/740-sm-leather-motorized-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/740-HD-fabric-recliner.jpg ,,,,,,,,,,,,,,Manual Reclining Chair,,Width: 32; Depth: 40; Height: 42; Inside Width: 22; Seat Height: 22; Seat Depth: 18; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=740&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/740.pdf
742,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,742 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,41,41,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/742-sm-leather-motorized-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/742-HD-fabric-motorized-recliner.jpg ,,,,,,,,,,,,,,Motorized Reclining Chair,,Width: 32; Depth: 41; Height: 41; Inside Width: 22; Seat Height: 22; Seat Depth: 20; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=742&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/742.pdf
743,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,743 Style,,,,,,,,,,,,,,,,,,,,,,,,,32,40,41,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/743-sm-leather-motorized-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/743-HD-fabric-pressback-recliner.jpg ,,,,,,,,,,,,,,Pressback Reclining Chair,,Width: 32; Depth: 40; Height: 41; Inside Width: 21; Seat Height: 21; Seat Depth: 20; Arm Height: 26,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=743&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/743.pdf
746,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,746 Style,,,,,,,,,,,,,,,,,,,,,,,,,33,42,41,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/746-sm-leather-motorized-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/746-HD-fabric-recliner.jpg ,,,,,,,,,,,,,,Manual Reclining Chair,,Width: 33; Depth: 42; Height: 41; Inside Width: 22; Seat Height: 22; Seat Depth: 19; Arm Height: 26,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=746&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/746.pdf
748,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,748 Style,,,,,,,,,,,,,,,,,,,,,,,,,30,37,42,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/748-sm-leather-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/748-HD-fabric-recliner.jpg ,,,,,,,,,,,,,,Pressback Reclining Chair,,Width: 30; Depth: 37; Height: 42; Inside Width: 21; Seat Height: 21; Seat Depth: 21; Arm Height: 25,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=748&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/748.pdf
770,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,770 Style,,,,,,,,,,,,,,,,,,,,,,,,,31,38,44,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/770-sm-leather-recliner-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/770-HD-fabric-recliner-headrest.jpg ,,,,,,,,,,,,,,Motorized Reclining Chair / Headrest,,Width: 31; Depth: 38; Height: 44; Inside Width: 22; Seat Height: 22; Seat Depth: 19; Arm Height: 26,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=770&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/770.pdf
780,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,780 Style,,,,,,,,,,,,,,,,,,,,,,,,,39,41,44,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/780-sm-leather-motorized-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/780-HD-fabric-recliner.jpg ,,,,,,,,,,,,,,Manual Reclining Chair,,Width: 39; Depth: 41; Height: 44; Inside Width: 23; Seat Height: 21; Seat Depth: 19; Arm Height: 26,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=780&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/780.pdf
932,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,932 Style,,,,,,,,,,,,,,,,,,,,,,,,,35,39,41,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/932-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/932-sm-leather-tiltback.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/932-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/932-HD-fabric-tiltback.jpg ,,,,,,,,,,,,Tiltback Chair,,Width: 35; Depth: 39; Height: 41; Inside Width: 21; Seat Height: 20; Seat Depth: 20; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=932&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/932.pdf
951,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,951 Style,,,,,,,,,,,,,,,,,,,,,,,,,34,39,41,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/951-sm-fabric-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/951-sm-leather-tiltback.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/951-sm-leather-ottoman.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/951-HD-fabric-tiltback.jpg ,,,,,,,,,,,,Tiltback Chair,,Width: 34; Depth: 39; Height: 41; Inside Width: 21; Seat Height: 20; Seat Depth: 21; Arm Height: 24,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=951&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/951.pdf
M100,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,M100 Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M100-sm-fabric-motorized-headrest-recliner.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M100-sm-fabric-motorized-sectional-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M100-HD-fabric-motorized-glider-recliner-headrest.jpg ,,,,,,,,,,,,,,,,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=M100&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/M100.pdf
M101,,,,,Smith Brothers Furniture,,,,,,,,,,,,,,,,RECLINERS & TILTBACKS,,,,,,M101 Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M101-sm-leather-motorized-recliner-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M101-sm-leather-motorized-sectional-console-headrest.jpg,https://smithbrothersfurniture.com/ImgGlobal/Styles/public/M101-HD-fabric-motorized-glider-recliner-headrest.jpg ,,,,,,,,,,,,,,,,,,,,,Normal,https://smithbrothersfurniture.com/style-details/?sid=M101&piece=1,https://smithbrothersfurniture.com/downloads/CatalogPages/M101.pdf
